SourceTable,Year,RowLabel,Metric,Value
cps_table1,1971,All,Civilian labor force Employed Percent of population,56.6
cps_table1,1971,All,Civilian labor force Employed Percent of population,56.6
cps_table1,1971,All,Civilian labor force Employed Percent of population,56.6
cps_table1,1971,All,Civilian labor force Employed Percent of population,56.6
cps_table1,1972,All,Civilian labor force Employed Percent of population,57.0
cps_table1,1972,All,Civilian labor force Employed Percent of population,57.0
cps_table1,1972,All,Civilian labor force Employed Percent of population,57.0
cps_table1,1972,All,Civilian labor force Employed Percent of population,57.0
cps_table1,1972,All,Civilian labor force Employed Percent of population,57.0
cps_table1,1972,All,Civilian labor force Employed Percent of population,57.0
cps_table1,1972,All,Civilian labor force Employed Percent of population,57.0
cps_table1,1973,All,Civilian labor force Employed Percent of population,57.8
cps_table1,1973,All,Civilian labor force Employed Percent of population,57.8
cps_table1,1973,All,Civilian labor force Employed Percent of population,57.8
cps_table1,1973,All,Civilian labor force Employed Percent of population,57.8
cps_table1,1973,All,Civilian labor force Employed Percent of population,57.8
cps_table1,1973,All,Civilian labor force Employed Percent of population,57.8
cps_table1,1973,All,Civilian labor force Employed Percent of population,57.8
cps_table1,1974,All,Civilian labor force Employed Percent of population,57.8
cps_table1,1974,All,Civilian labor force Employed Percent of population,57.8
cps_table1,1974,All,Civilian labor force Employed Percent of population,57.8
cps_table1,1974,All,Civilian labor force Employed Percent of population,57.8
cps_table1,1974,All,Civilian labor force Employed Percent of population,57.8
cps_table1,1974,All,Civilian labor force Employed Percent of population,57.8
cps_table1,1974,All,Civilian labor force Employed Percent of population,57.8
cps_table1,1975,All,Civilian labor force Employed Percent of population,56.1
cps_table1,1975,All,Civilian labor force Employed Percent of population,56.1
cps_table1,1975,All,Civilian labor force Employed Percent of population,56.1
cps_table1,1975,All,Civilian labor force Employed Percent of population,56.1
cps_table1,1975,All,Civilian labor force Employed Percent of population,56.1
cps_table1,1975,All,Civilian labor force Employed Percent of population,56.1
cps_table1,1975,All,Civilian labor force Employed Percent of population,56.1
cps_table1,1976,All,Civilian labor force Employed Percent of population,56.8
cps_table1,1976,All,Civilian labor force Employed Percent of population,56.8
cps_table1,1976,All,Civilian labor force Employed Percent of population,56.8
cps_table1,1976,All,Civilian labor force Employed Percent of population,56.8
cps_table1,1976,All,Civilian labor force Employed Percent of population,56.8
cps_table1,1976,All,Civilian labor force Employed Percent of population,56.8
cps_table1,1976,All,Civilian labor force Employed Percent of population,56.8
cps_table1,1977,All,Civilian labor force Employed Percent of population,57.9
cps_table1,1977,All,Civilian labor force Employed Percent of population,57.9
cps_table1,1977,All,Civilian labor force Employed Percent of population,57.9
cps_table1,1977,All,Civilian labor force Employed Percent of population,57.9
cps_table1,1977,All,Civilian labor force Employed Percent of population,57.9
cps_table1,1977,All,Civilian labor force Employed Percent of population,57.9
cps_table1,1977,All,Civilian labor force Employed Percent of population,57.9
cps_table1,1978,All,Civilian labor force Employed Percent of population,59.3
cps_table1,1978,All,Civilian labor force Employed Percent of population,59.3
cps_table1,1978,All,Civilian labor force Employed Percent of population,59.3
cps_table1,1978,All,Civilian labor force Employed Percent of population,59.3
cps_table1,1978,All,Civilian labor force Employed Percent of population,59.3
cps_table1,1978,All,Civilian labor force Employed Percent of population,59.3
cps_table1,1978,All,Civilian labor force Employed Percent of population,59.3
cps_table1,1979,All,Civilian labor force Employed Percent of population,59.9
cps_table1,1979,All,Civilian labor force Employed Percent of population,59.9
cps_table1,1979,All,Civilian labor force Employed Percent of population,59.9
cps_table1,1979,All,Civilian labor force Employed Percent of population,59.9
cps_table1,1979,All,Civilian labor force Employed Percent of population,59.9
cps_table1,1979,All,Civilian labor force Employed Percent of population,59.9
cps_table1,1979,All,Civilian labor force Employed Percent of population,59.9
cps_table1,1980,All,Civilian labor force Employed Percent of population,59.2
cps_table1,1980,All,Civilian labor force Employed Percent of population,59.2
cps_table1,1980,All,Civilian labor force Employed Percent of population,59.2
cps_table1,1980,All,Civilian labor force Employed Percent of population,59.2
cps_table1,1980,All,Civilian labor force Employed Percent of population,59.2
cps_table1,1980,All,Civilian labor force Employed Percent of population,59.2
cps_table1,1980,All,Civilian labor force Employed Percent of population,59.2
cps_table1,1981,All,Civilian labor force Employed Percent of population,59.0
cps_table1,1981,All,Civilian labor force Employed Percent of population,59.0
cps_table1,1981,All,Civilian labor force Employed Percent of population,59.0
cps_table1,1981,All,Civilian labor force Employed Percent of population,59.0
cps_table1,1981,All,Civilian labor force Employed Percent of population,59.0
cps_table1,1981,All,Civilian labor force Employed Percent of population,59.0
cps_table1,1981,All,Civilian labor force Employed Percent of population,59.0
cps_table1,1982,All,Civilian labor force Employed Percent of population,57.8
cps_table1,1982,All,Civilian labor force Employed Percent of population,57.8
cps_table1,1982,All,Civilian labor force Employed Percent of population,57.8
cps_table1,1982,All,Civilian labor force Employed Percent of population,57.8
cps_table1,1982,All,Civilian labor force Employed Percent of population,57.8
cps_table1,1982,All,Civilian labor force Employed Percent of population,57.8
cps_table1,1982,All,Civilian labor force Employed Percent of population,57.8
cps_table1,1983,All,Civilian labor force Employed Percent of population,57.9
cps_table1,1983,All,Civilian labor force Employed Percent of population,57.9
cps_table1,1983,All,Civilian labor force Employed Percent of population,57.9
cps_table1,1983,All,Civilian labor force Employed Percent of population,57.9
cps_table1,1983,All,Civilian labor force Employed Percent of population,57.9
cps_table1,1983,All,Civilian labor force Employed Percent of population,57.9
cps_table1,1983,All,Civilian labor force Employed Percent of population,57.9
cps_table1,1984,All,Civilian labor force Employed Percent of population,59.5
cps_table1,1984,All,Civilian labor force Employed Percent of population,59.5
cps_table1,1984,All,Civilian labor force Employed Percent of population,59.5
cps_table1,1984,All,Civilian labor force Employed Percent of population,59.5
cps_table1,1984,All,Civilian labor force Employed Percent of population,59.5
cps_table1,1984,All,Civilian labor force Employed Percent of population,59.5
cps_table1,1984,All,Civilian labor force Employed Percent of population,59.5
cps_table1,1985,All,Civilian labor force Employed Percent of population,60.1
cps_table1,1985,All,Civilian labor force Employed Percent of population,60.1
cps_table1,1985,All,Civilian labor force Employed Percent of population,60.1
cps_table1,1985,All,Civilian labor force Employed Percent of population,60.1
cps_table1,1985,All,Civilian labor force Employed Percent of population,60.1
cps_table1,1985,All,Civilian labor force Employed Percent of population,60.1
cps_table1,1985,All,Civilian labor force Employed Percent of population,60.1
cps_table1,1986,All,Civilian labor force Employed Percent of population,60.7
cps_table1,1986,All,Civilian labor force Employed Percent of population,60.7
cps_table1,1986,All,Civilian labor force Employed Percent of population,60.7
cps_table1,1986,All,Civilian labor force Employed Percent of population,60.7
cps_table1,1986,All,Civilian labor force Employed Percent of population,60.7
cps_table1,1986,All,Civilian labor force Employed Percent of population,60.7
cps_table1,1986,All,Civilian labor force Employed Percent of population,60.7
cps_table1,1987,All,Civilian labor force Employed Percent of population,61.5
cps_table1,1987,All,Civilian labor force Employed Percent of population,61.5
cps_table1,1987,All,Civilian labor force Employed Percent of population,61.5
cps_table1,1987,All,Civilian labor force Employed Percent of population,61.5
cps_table1,1987,All,Civilian labor force Employed Percent of population,61.5
cps_table1,1987,All,Civilian labor force Employed Percent of population,61.5
cps_table1,1987,All,Civilian labor force Employed Percent of population,61.5
cps_table1,1988,All,Civilian labor force Employed Percent of population,62.3
cps_table1,1988,All,Civilian labor force Employed Percent of population,62.3
cps_table1,1988,All,Civilian labor force Employed Percent of population,62.3
cps_table1,1988,All,Civilian labor force Employed Percent of population,62.3
cps_table1,1988,All,Civilian labor force Employed Percent of population,62.3
cps_table1,1988,All,Civilian labor force Employed Percent of population,62.3
cps_table1,1988,All,Civilian labor force Employed Percent of population,62.3
cps_table1,1989,All,Civilian labor force Employed Percent of population,63.0
cps_table1,1989,All,Civilian labor force Employed Percent of population,63.0
cps_table1,1989,All,Civilian labor force Employed Percent of population,63.0
cps_table1,1989,All,Civilian labor force Employed Percent of population,63.0
cps_table1,1989,All,Civilian labor force Employed Percent of population,63.0
cps_table1,1989,All,Civilian labor force Employed Percent of population,63.0
cps_table1,1989,All,Civilian labor force Employed Percent of population,63.0
cps_table1,1990,All,Civilian labor force Employed Percent of population,62.8
cps_table1,1990,All,Civilian labor force Employed Percent of population,62.8
cps_table1,1990,All,Civilian labor force Employed Percent of population,62.8
cps_table1,1990,All,Civilian labor force Employed Percent of population,62.8
cps_table1,1990,All,Civilian labor force Employed Percent of population,62.8
cps_table1,1990,All,Civilian labor force Employed Percent of population,62.8
cps_table1,1990,All,Civilian labor force Employed Percent of population,62.8
cps_table1,1991,All,Civilian labor force Employed Percent of population,61.7
cps_table1,1991,All,Civilian labor force Employed Percent of population,61.7
cps_table1,1991,All,Civilian labor force Employed Percent of population,61.7
cps_table1,1991,All,Civilian labor force Employed Percent of population,61.7
cps_table1,1991,All,Civilian labor force Employed Percent of population,61.7
cps_table1,1991,All,Civilian labor force Employed Percent of population,61.7
cps_table1,1991,All,Civilian labor force Employed Percent of population,61.7
cps_table1,1992,All,Civilian labor force Employed Percent of population,61.5
cps_table1,1992,All,Civilian labor force Employed Percent of population,61.5
cps_table1,1992,All,Civilian labor force Employed Percent of population,61.5
cps_table1,1992,All,Civilian labor force Employed Percent of population,61.5
cps_table1,1992,All,Civilian labor force Employed Percent of population,61.5
cps_table1,1992,All,Civilian labor force Employed Percent of population,61.5
cps_table1,1992,All,Civilian labor force Employed Percent of population,61.5
cps_table1,1993,All,Civilian labor force Employed Percent of population,61.7
cps_table1,1993,All,Civilian labor force Employed Percent of population,61.7
cps_table1,1993,All,Civilian labor force Employed Percent of population,61.7
cps_table1,1993,All,Civilian labor force Employed Percent of population,61.7
cps_table1,1993,All,Civilian labor force Employed Percent of population,61.7
cps_table1,1993,All,Civilian labor force Employed Percent of population,61.7
cps_table1,1993,All,Civilian labor force Employed Percent of population,61.7
cps_table1,1994,All,Civilian labor force Employed Percent of population,62.5
cps_table1,1994,All,Civilian labor force Employed Percent of population,62.5
cps_table1,1994,All,Civilian labor force Employed Percent of population,62.5
cps_table1,1994,All,Civilian labor force Employed Percent of population,62.5
cps_table1,1994,All,Civilian labor force Employed Percent of population,62.5
cps_table1,1994,All,Civilian labor force Employed Percent of population,62.5
cps_table1,1994,All,Civilian labor force Employed Percent of population,62.5
cps_table1,1995,All,Civilian labor force Employed Percent of population,62.9
cps_table1,1995,All,Civilian labor force Employed Percent of population,62.9
cps_table1,1995,All,Civilian labor force Employed Percent of population,62.9
cps_table1,1995,All,Civilian labor force Employed Percent of population,62.9
cps_table1,1995,All,Civilian labor force Employed Percent of population,62.9
cps_table1,1995,All,Civilian labor force Employed Percent of population,62.9
cps_table1,1995,All,Civilian labor force Employed Percent of population,62.9
cps_table1,1996,All,Civilian labor force Employed Percent of population,63.2
cps_table1,1996,All,Civilian labor force Employed Percent of population,63.2
cps_table1,1996,All,Civilian labor force Employed Percent of population,63.2
cps_table1,1996,All,Civilian labor force Employed Percent of population,63.2
cps_table1,1996,All,Civilian labor force Employed Percent of population,63.2
cps_table1,1996,All,Civilian labor force Employed Percent of population,63.2
cps_table1,1996,All,Civilian labor force Employed Percent of population,63.2
cps_table1,1997,All,Civilian labor force Employed Percent of population,63.8
cps_table1,1997,All,Civilian labor force Employed Percent of population,63.8
cps_table1,1997,All,Civilian labor force Employed Percent of population,63.8
cps_table1,1997,All,Civilian labor force Employed Percent of population,63.8
cps_table1,1997,All,Civilian labor force Employed Percent of population,63.8
cps_table1,1997,All,Civilian labor force Employed Percent of population,63.8
cps_table1,1997,All,Civilian labor force Employed Percent of population,63.8
cps_table1,1998,All,Civilian labor force Employed Percent of population,64.1
cps_table1,1998,All,Civilian labor force Employed Percent of population,64.1
cps_table1,1998,All,Civilian labor force Employed Percent of population,64.1
cps_table1,1998,All,Civilian labor force Employed Percent of population,64.1
cps_table1,1998,All,Civilian labor force Employed Percent of population,64.1
cps_table1,1998,All,Civilian labor force Employed Percent of population,64.1
cps_table1,1998,All,Civilian labor force Employed Percent of population,64.1
cps_table1,1999,All,Civilian labor force Employed Percent of population,64.3
cps_table1,1999,All,Civilian labor force Employed Percent of population,64.3
cps_table1,1999,All,Civilian labor force Employed Percent of population,64.3
cps_table1,1999,All,Civilian labor force Employed Percent of population,64.3
cps_table1,1999,All,Civilian labor force Employed Percent of population,64.3
cps_table1,1999,All,Civilian labor force Employed Percent of population,64.3
cps_table1,1999,All,Civilian labor force Employed Percent of population,64.3
cps_table1,2000,All,Civilian labor force Employed Percent of population,64.4
cps_table1,2000,All,Civilian labor force Employed Percent of population,64.4
cps_table1,2000,All,Civilian labor force Employed Percent of population,64.4
cps_table1,2000,All,Civilian labor force Employed Percent of population,64.4
cps_table1,2000,All,Civilian labor force Employed Percent of population,64.4
cps_table1,2000,All,Civilian labor force Employed Percent of population,64.4
cps_table1,2000,All,Civilian labor force Employed Percent of population,64.4
cps_table1,2001,All,Civilian labor force Employed Percent of population,63.7
cps_table1,2001,All,Civilian labor force Employed Percent of population,63.7
cps_table1,2001,All,Civilian labor force Employed Percent of population,63.7
cps_table1,2001,All,Civilian labor force Employed Percent of population,63.7
cps_table1,2001,All,Civilian labor force Employed Percent of population,63.7
cps_table1,2001,All,Civilian labor force Employed Percent of population,63.7
cps_table1,2001,All,Civilian labor force Employed Percent of population,63.7
cps_table1,2002,All,Civilian labor force Employed Percent of population,62.7
cps_table1,2002,All,Civilian labor force Employed Percent of population,62.7
cps_table1,2002,All,Civilian labor force Employed Percent of population,62.7
cps_table1,2002,All,Civilian labor force Employed Percent of population,62.7
cps_table1,2002,All,Civilian labor force Employed Percent of population,62.7
cps_table1,2002,All,Civilian labor force Employed Percent of population,62.7
cps_table1,2002,All,Civilian labor force Employed Percent of population,62.7
cps_table1,2003,All,Civilian labor force Employed Percent of population,62.3
cps_table1,2003,All,Civilian labor force Employed Percent of population,62.3
cps_table1,2003,All,Civilian labor force Employed Percent of population,62.3
cps_table1,2003,All,Civilian labor force Employed Percent of population,62.3
cps_table1,2003,All,Civilian labor force Employed Percent of population,62.3
cps_table1,2003,All,Civilian labor force Employed Percent of population,62.3
cps_table1,2003,All,Civilian labor force Employed Percent of population,62.3
cps_table1,2004,All,Civilian labor force Employed Percent of population,62.3
cps_table1,2004,All,Civilian labor force Employed Percent of population,62.3
cps_table1,2004,All,Civilian labor force Employed Percent of population,62.3
cps_table1,2004,All,Civilian labor force Employed Percent of population,62.3
cps_table1,2004,All,Civilian labor force Employed Percent of population,62.3
cps_table1,2004,All,Civilian labor force Employed Percent of population,62.3
cps_table1,2004,All,Civilian labor force Employed Percent of population,62.3
cps_table1,2005,All,Civilian labor force Employed Percent of population,62.7
cps_table1,2005,All,Civilian labor force Employed Percent of population,62.7
cps_table1,2005,All,Civilian labor force Employed Percent of population,62.7
cps_table1,2005,All,Civilian labor force Employed Percent of population,62.7
cps_table1,2005,All,Civilian labor force Employed Percent of population,62.7
cps_table1,2005,All,Civilian labor force Employed Percent of population,62.7
cps_table1,2005,All,Civilian labor force Employed Percent of population,62.7
cps_table1,2006,All,Civilian labor force Employed Percent of population,63.1
cps_table1,2006,All,Civilian labor force Employed Percent of population,63.1
cps_table1,2006,All,Civilian labor force Employed Percent of population,63.1
cps_table1,2006,All,Civilian labor force Employed Percent of population,63.1
cps_table1,2006,All,Civilian labor force Employed Percent of population,63.1
cps_table1,2006,All,Civilian labor force Employed Percent of population,63.1
cps_table1,2006,All,Civilian labor force Employed Percent of population,63.1
cps_table1,2007,All,Civilian labor force Employed Percent of population,63.0
cps_table1,2007,All,Civilian labor force Employed Percent of population,63.0
cps_table1,2007,All,Civilian labor force Employed Percent of population,63.0
cps_table1,2007,All,Civilian labor force Employed Percent of population,63.0
cps_table1,2007,All,Civilian labor force Employed Percent of population,63.0
cps_table1,2007,All,Civilian labor force Employed Percent of population,63.0
cps_table1,2007,All,Civilian labor force Employed Percent of population,63.0
cps_table1,2008,All,Civilian labor force Employed Percent of population,62.2
cps_table1,2008,All,Civilian labor force Employed Percent of population,62.2
cps_table1,2008,All,Civilian labor force Employed Percent of population,62.2
cps_table1,2008,All,Civilian labor force Employed Percent of population,62.2
cps_table1,2008,All,Civilian labor force Employed Percent of population,62.2
cps_table1,2008,All,Civilian labor force Employed Percent of population,62.2
cps_table1,2008,All,Civilian labor force Employed Percent of population,62.2
cps_table1,2009,All,Civilian labor force Employed Percent of population,59.3
cps_table1,2009,All,Civilian labor force Employed Percent of population,59.3
cps_table1,2009,All,Civilian labor force Employed Percent of population,59.3
cps_table1,2009,All,Civilian labor force Employed Percent of population,59.3
cps_table1,2009,All,Civilian labor force Employed Percent of population,59.3
cps_table1,2009,All,Civilian labor force Employed Percent of population,59.3
cps_table1,2009,All,Civilian labor force Employed Percent of population,59.3
cps_table1,2010,All,Civilian labor force Employed Percent of population,58.5
cps_table1,2010,All,Civilian labor force Employed Percent of population,58.5
cps_table1,2010,All,Civilian labor force Employed Percent of population,58.5
cps_table1,2010,All,Civilian labor force Employed Percent of population,58.5
cps_table1,2010,All,Civilian labor force Employed Percent of population,58.5
cps_table1,2010,All,Civilian labor force Employed Percent of population,58.5
cps_table1,2010,All,Civilian labor force Employed Percent of population,58.5
cps_table1,2011,All,Civilian labor force Employed Percent of population,58.4
cps_table1,2011,All,Civilian labor force Employed Percent of population,58.4
cps_table1,2011,All,Civilian labor force Employed Percent of population,58.4
cps_table1,2011,All,Civilian labor force Employed Percent of population,58.4
cps_table1,2011,All,Civilian labor force Employed Percent of population,58.4
cps_table1,2011,All,Civilian labor force Employed Percent of population,58.4
cps_table1,2011,All,Civilian labor force Employed Percent of population,58.4
cps_table1,2012,All,Civilian labor force Employed Percent of population,58.6
cps_table1,2012,All,Civilian labor force Employed Percent of population,58.6
cps_table1,2012,All,Civilian labor force Employed Percent of population,58.6
cps_table1,2012,All,Civilian labor force Employed Percent of population,58.6
cps_table1,2012,All,Civilian labor force Employed Percent of population,58.6
cps_table1,2012,All,Civilian labor force Employed Percent of population,58.6
cps_table1,2012,All,Civilian labor force Employed Percent of population,58.6
cps_table1,2013,All,Civilian labor force Employed Percent of population,58.6
cps_table1,2013,All,Civilian labor force Employed Percent of population,58.6
cps_table1,2013,All,Civilian labor force Employed Percent of population,58.6
cps_table1,2013,All,Civilian labor force Employed Percent of population,58.6
cps_table1,2013,All,Civilian labor force Employed Percent of population,58.6
cps_table1,2013,All,Civilian labor force Employed Percent of population,58.6
cps_table1,2013,All,Civilian labor force Employed Percent of population,58.6
cps_table1,2014,All,Civilian labor force Employed Percent of population,59.0
cps_table1,2014,All,Civilian labor force Employed Percent of population,59.0
cps_table1,2014,All,Civilian labor force Employed Percent of population,59.0
cps_table1,2014,All,Civilian labor force Employed Percent of population,59.0
cps_table1,2014,All,Civilian labor force Employed Percent of population,59.0
cps_table1,2014,All,Civilian labor force Employed Percent of population,59.0
cps_table1,2014,All,Civilian labor force Employed Percent of population,59.0
cps_table1,2015,All,Civilian labor force Employed Percent of population,59.3
cps_table1,2015,All,Civilian labor force Employed Percent of population,59.3
cps_table1,2015,All,Civilian labor force Employed Percent of population,59.3
cps_table1,2015,All,Civilian labor force Employed Percent of population,59.3
cps_table1,2015,All,Civilian labor force Employed Percent of population,59.3
cps_table1,2015,All,Civilian labor force Employed Percent of population,59.3
cps_table1,2015,All,Civilian labor force Employed Percent of population,59.3
cps_table1,2016,All,Civilian labor force Employed Percent of population,59.7
cps_table1,2016,All,Civilian labor force Employed Percent of population,59.7
cps_table1,2016,All,Civilian labor force Employed Percent of population,59.7
cps_table1,2016,All,Civilian labor force Employed Percent of population,59.7
cps_table1,2016,All,Civilian labor force Employed Percent of population,59.7
cps_table1,2016,All,Civilian labor force Employed Percent of population,59.7
cps_table1,2016,All,Civilian labor force Employed Percent of population,59.7
cps_table1,2017,All,Civilian labor force Employed Percent of population,60.1
cps_table1,2017,All,Civilian labor force Employed Percent of population,60.1
cps_table1,2017,All,Civilian labor force Employed Percent of population,60.1
cps_table1,2017,All,Civilian labor force Employed Percent of population,60.1
cps_table1,2017,All,Civilian labor force Employed Percent of population,60.1
cps_table1,2017,All,Civilian labor force Employed Percent of population,60.1
cps_table1,2017,All,Civilian labor force Employed Percent of population,60.1
cps_table1,2018,All,Civilian labor force Employed Percent of population,60.4
cps_table1,2018,All,Civilian labor force Employed Percent of population,60.4
cps_table1,2018,All,Civilian labor force Employed Percent of population,60.4
cps_table1,2018,All,Civilian labor force Employed Percent of population,60.4
cps_table1,2018,All,Civilian labor force Employed Percent of population,60.4
cps_table1,2018,All,Civilian labor force Employed Percent of population,60.4
cps_table1,2018,All,Civilian labor force Employed Percent of population,60.4
cps_table1,2019,All,Civilian labor force Employed Percent of population,60.8
cps_table1,2019,All,Civilian labor force Employed Percent of population,60.8
cps_table1,2019,All,Civilian labor force Employed Percent of population,60.8
cps_table1,2019,All,Civilian labor force Employed Percent of population,60.8
cps_table1,2019,All,Civilian labor force Employed Percent of population,60.8
cps_table1,2019,All,Civilian labor force Employed Percent of population,60.8
cps_table1,2020,All,Civilian labor force Employed Percent of population,56.8
cps_table1,2020,All,Civilian labor force Employed Percent of population,56.8
cps_table1,2020,All,Civilian labor force Employed Percent of population,56.8
cps_table1,2020,All,Civilian labor force Employed Percent of population,56.8
cps_table1,2020,All,Civilian labor force Employed Percent of population,56.8
cps_table1,2021,All,Civilian labor force Employed Percent of population,58.4
cps_table1,2021,All,Civilian labor force Employed Percent of population,58.4
cps_table1,2021,All,Civilian labor force Employed Percent of population,58.4
cps_table1,2021,All,Civilian labor force Employed Percent of population,58.4
cps_table1,2022,All,Civilian labor force Employed Percent of population,60.0
cps_table1,2022,All,Civilian labor force Employed Percent of population,60.0
cps_table1,2022,All,Civilian labor force Employed Percent of population,60.0
cps_table1,2023,All,Civilian labor force Employed Percent of population,60.3
cps_table1,2023,All,Civilian labor force Employed Percent of population,60.3
cps_table1,2024,All,Civilian labor force Employed Percent of population,60.1
cps_table1,1948,All,Civilian labor force Employed Total,58343.0
cps_table1,1949,All,Civilian labor force Employed Total,57651.0
cps_table1,1949,All,Civilian labor force Employed Total,57651.0
cps_table1,1950,All,Civilian labor force Employed Total,58918.0
cps_table1,1950,All,Civilian labor force Employed Total,58918.0
cps_table1,1950,All,Civilian labor force Employed Total,58918.0
cps_table1,1951,All,Civilian labor force Employed Total,59961.0
cps_table1,1951,All,Civilian labor force Employed Total,59961.0
cps_table1,1951,All,Civilian labor force Employed Total,59961.0
cps_table1,1951,All,Civilian labor force Employed Total,59961.0
cps_table1,1952,All,Civilian labor force Employed Total,60250.0
cps_table1,1952,All,Civilian labor force Employed Total,60250.0
cps_table1,1952,All,Civilian labor force Employed Total,60250.0
cps_table1,1952,All,Civilian labor force Employed Total,60250.0
cps_table1,1952,All,Civilian labor force Employed Total,60250.0
cps_table1,1953,All,Civilian labor force Employed Total,61179.0
cps_table1,1953,All,Civilian labor force Employed Total,61179.0
cps_table1,1953,All,Civilian labor force Employed Total,61179.0
cps_table1,1953,All,Civilian labor force Employed Total,61179.0
cps_table1,1953,All,Civilian labor force Employed Total,61179.0
cps_table1,1953,All,Civilian labor force Employed Total,61179.0
cps_table1,1954,All,Civilian labor force Employed Total,60109.0
cps_table1,1954,All,Civilian labor force Employed Total,60109.0
cps_table1,1954,All,Civilian labor force Employed Total,60109.0
cps_table1,1954,All,Civilian labor force Employed Total,60109.0
cps_table1,1954,All,Civilian labor force Employed Total,60109.0
cps_table1,1954,All,Civilian labor force Employed Total,60109.0
cps_table1,1954,All,Civilian labor force Employed Total,60109.0
cps_table1,1955,All,Civilian labor force Employed Total,62170.0
cps_table1,1955,All,Civilian labor force Employed Total,62170.0
cps_table1,1955,All,Civilian labor force Employed Total,62170.0
cps_table1,1955,All,Civilian labor force Employed Total,62170.0
cps_table1,1955,All,Civilian labor force Employed Total,62170.0
cps_table1,1955,All,Civilian labor force Employed Total,62170.0
cps_table1,1955,All,Civilian labor force Employed Total,62170.0
cps_table1,1956,All,Civilian labor force Employed Total,63799.0
cps_table1,1956,All,Civilian labor force Employed Total,63799.0
cps_table1,1956,All,Civilian labor force Employed Total,63799.0
cps_table1,1956,All,Civilian labor force Employed Total,63799.0
cps_table1,1956,All,Civilian labor force Employed Total,63799.0
cps_table1,1956,All,Civilian labor force Employed Total,63799.0
cps_table1,1956,All,Civilian labor force Employed Total,63799.0
cps_table1,1957,All,Civilian labor force Employed Total,64071.0
cps_table1,1957,All,Civilian labor force Employed Total,64071.0
cps_table1,1957,All,Civilian labor force Employed Total,64071.0
cps_table1,1957,All,Civilian labor force Employed Total,64071.0
cps_table1,1957,All,Civilian labor force Employed Total,64071.0
cps_table1,1957,All,Civilian labor force Employed Total,64071.0
cps_table1,1957,All,Civilian labor force Employed Total,64071.0
cps_table1,1958,All,Civilian labor force Employed Total,63036.0
cps_table1,1958,All,Civilian labor force Employed Total,63036.0
cps_table1,1958,All,Civilian labor force Employed Total,63036.0
cps_table1,1958,All,Civilian labor force Employed Total,63036.0
cps_table1,1958,All,Civilian labor force Employed Total,63036.0
cps_table1,1958,All,Civilian labor force Employed Total,63036.0
cps_table1,1958,All,Civilian labor force Employed Total,63036.0
cps_table1,1959,All,Civilian labor force Employed Total,64630.0
cps_table1,1959,All,Civilian labor force Employed Total,64630.0
cps_table1,1959,All,Civilian labor force Employed Total,64630.0
cps_table1,1959,All,Civilian labor force Employed Total,64630.0
cps_table1,1959,All,Civilian labor force Employed Total,64630.0
cps_table1,1959,All,Civilian labor force Employed Total,64630.0
cps_table1,1959,All,Civilian labor force Employed Total,64630.0
cps_table1,1960,All,Civilian labor force Employed Total,65778.0
cps_table1,1960,All,Civilian labor force Employed Total,65778.0
cps_table1,1960,All,Civilian labor force Employed Total,65778.0
cps_table1,1960,All,Civilian labor force Employed Total,65778.0
cps_table1,1960,All,Civilian labor force Employed Total,65778.0
cps_table1,1960,All,Civilian labor force Employed Total,65778.0
cps_table1,1960,All,Civilian labor force Employed Total,65778.0
cps_table1,1961,All,Civilian labor force Employed Total,65746.0
cps_table1,1961,All,Civilian labor force Employed Total,65746.0
cps_table1,1961,All,Civilian labor force Employed Total,65746.0
cps_table1,1961,All,Civilian labor force Employed Total,65746.0
cps_table1,1961,All,Civilian labor force Employed Total,65746.0
cps_table1,1961,All,Civilian labor force Employed Total,65746.0
cps_table1,1961,All,Civilian labor force Employed Total,65746.0
cps_table1,1962,All,Civilian labor force Employed Total,66702.0
cps_table1,1962,All,Civilian labor force Employed Total,66702.0
cps_table1,1962,All,Civilian labor force Employed Total,66702.0
cps_table1,1962,All,Civilian labor force Employed Total,66702.0
cps_table1,1962,All,Civilian labor force Employed Total,66702.0
cps_table1,1962,All,Civilian labor force Employed Total,66702.0
cps_table1,1962,All,Civilian labor force Employed Total,66702.0
cps_table1,1963,All,Civilian labor force Employed Total,67762.0
cps_table1,1963,All,Civilian labor force Employed Total,67762.0
cps_table1,1963,All,Civilian labor force Employed Total,67762.0
cps_table1,1963,All,Civilian labor force Employed Total,67762.0
cps_table1,1963,All,Civilian labor force Employed Total,67762.0
cps_table1,1963,All,Civilian labor force Employed Total,67762.0
cps_table1,1963,All,Civilian labor force Employed Total,67762.0
cps_table1,1964,All,Civilian labor force Employed Total,69305.0
cps_table1,1964,All,Civilian labor force Employed Total,69305.0
cps_table1,1964,All,Civilian labor force Employed Total,69305.0
cps_table1,1964,All,Civilian labor force Employed Total,69305.0
cps_table1,1964,All,Civilian labor force Employed Total,69305.0
cps_table1,1964,All,Civilian labor force Employed Total,69305.0
cps_table1,1964,All,Civilian labor force Employed Total,69305.0
cps_table1,1965,All,Civilian labor force Employed Total,71088.0
cps_table1,1965,All,Civilian labor force Employed Total,71088.0
cps_table1,1965,All,Civilian labor force Employed Total,71088.0
cps_table1,1965,All,Civilian labor force Employed Total,71088.0
cps_table1,1965,All,Civilian labor force Employed Total,71088.0
